target_id,target_ja,enemy_id,enemy_ja,enemy_role,enemy_sub_role,depth_score,depth_missing_fields,depth_short_fields,duplication_guardrail_length,pack_p_quality_band,pack_p_review_status,pack_q_review_status,one_line_summary,next_edit_priority,quality_version
Mei,メイ,Zarya,ザリア,タンク,ブルーザー,100,,,91,A,stable,stable,メイ対ザリア: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Junker Queen,ジャンカー・クイーン,タンク,ストールワート,100,,,98,A,stable,stable,メイ対ジャンカー・クイーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Domina,ドミナ,タンク,ストールワート,100,,,91,A,stable,stable,メイ対ドミナ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Mauga,マウガ,タンク,ブルーザー,100,,,91,A,stable,stable,メイ対マウガ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Ramattra,ラマットラ,タンク,ストールワート,100,,,93,A,stable,stable,メイ対ラマットラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Roadhog,ロードホッグ,タンク,ブルーザー,100,,,94,A,stable,stable,メイ対ロードホッグ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Orisa,オリーサ,タンク,ブルーザー,100,,,92,A,stable,stable,メイ対オリーサ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Sigma,シグマ,タンク,ストールワート,100,,,91,A,stable,stable,メイ対シグマ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Reinhardt,ラインハルト,タンク,ストールワート,100,,,94,A,stable,stable,メイ対ラインハルト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Ashe,アッシュ,ダメージ,シャープシューター,100,,,92,A,stable,stable,メイ対アッシュ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Widowmaker,ウィドウメイカー,ダメージ,シャープシューター,100,,,96,A,stable,stable,メイ対ウィドウメイカー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Emre,エムレ,ダメージ,スペシャリスト,100,,,91,A,stable,stable,メイ対エムレ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Cassidy,キャスディ,ダメージ,シャープシューター,100,,,93,A,stable,stable,メイ対キャスディ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Sojourn,ソジョーン,ダメージ,シャープシューター,100,,,93,A,stable,stable,メイ対ソジョーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,100,,,95,A,stable,stable,メイ対ソルジャー76: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Hanzo,ハンゾー,ダメージ,シャープシューター,100,,,92,A,stable,stable,メイ対ハンゾー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Freja,フレイヤ,ダメージ,リコン,100,,,92,A,stable,stable,メイ対フレイヤ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Anran,アンラン,ダメージ,フランカー,100,,,92,A,stable,stable,メイ対アンラン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Genji,ゲンジ,ダメージ,フランカー,100,,,91,A,stable,stable,メイ対ゲンジ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Shion,シオン,ダメージ,フランカー,100,,,91,A,stable,stable,メイ対シオン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Sombra,ソンブラ,ダメージ,リコン,100,,,92,A,stable,stable,メイ対ソンブラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Tracer,トレーサー,ダメージ,フランカー,100,,,93,A,stable,stable,メイ対トレーサー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Venture,ベンチャー,ダメージ,フランカー,100,,,93,A,stable,stable,メイ対ベンチャー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Reaper,リーパー,ダメージ,フランカー,100,,,92,A,stable,stable,メイ対リーパー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Vendetta,ヴェンデッタ,ダメージ,フランカー,100,,,94,A,stable,stable,メイ対ヴェンデッタ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Echo,エコー,ダメージ,リコン,100,,,91,A,stable,stable,メイ対エコー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Pharah,ファラ,ダメージ,リコン,100,,,91,A,stable,stable,メイ対ファラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Symmetra,シンメトラ,ダメージ,スペシャリスト,100,,,93,A,stable,stable,メイ対シンメトラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Junkrat,ジャンクラット,ダメージ,スペシャリスト,100,,,95,A,stable,stable,メイ対ジャンクラット: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Torbjörn,トールビョーン,ダメージ,スペシャリスト,100,,,95,A,stable,stable,メイ対トールビョーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Bastion,バスティオン,ダメージ,スペシャリスト,100,,,94,A,stable,stable,メイ対バスティオン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Mei,メイ,ダメージ,スペシャリスト,100,,,90,A,stable,stable,メイ対メイ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Illari,イラリー,サポート,サバイバー,100,,,92,A,stable,stable,メイ対イラリー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Jetpack Cat,ジェットパック・キャット,サポート,タクティシャン,100,,,100,A,stable,stable,メイ対ジェットパック・キャット: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Juno,ジュノ,サポート,サバイバー,100,,,91,A,stable,stable,メイ対ジュノ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Baptiste,バティスト,サポート,タクティシャン,100,,,93,A,stable,stable,メイ対バティスト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Mercy,マーシー,サポート,メディック,100,,,92,A,stable,stable,メイ対マーシー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Lifeweaver,ライフウィーバー,サポート,メディック,100,,,96,A,stable,stable,メイ対ライフウィーバー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Kiriko,キリコ,サポート,メディック,100,,,91,A,stable,stable,メイ対キリコ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Brigitte,ブリギッテ,サポート,サバイバー,100,,,93,A,stable,stable,メイ対ブリギッテ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Moira,モイラ,サポート,メディック,100,,,91,A,stable,stable,メイ対モイラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Lúcio,ルシオ,サポート,タクティシャン,100,,,91,A,stable,stable,メイ対ルシオ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Ana,アナ,サポート,タクティシャン,92,,first_check,90,A,stable,stable,メイ対アナ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Wuyang,ウーヤン,サポート,サバイバー,100,,,92,A,stable,stable,メイ対ウーヤン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Zenyatta,ゼニヤッタ,サポート,タクティシャン,100,,,93,A,stable,stable,メイ対ゼニヤッタ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Mei,メイ,Mizuki,ミズキ,サポート,サバイバー,100,,,91,A,stable,stable,メイ対ミズキ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,D.Va,D.Va,タンク,イニシエーター,100,,,88,A,stable,stable,ソンブラ対D.Va: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Winston,ウィンストン,タンク,イニシエーター,100,,,90,A,stable,stable,ソンブラ対ウィンストン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Doomfist,ドゥームフィスト,タンク,イニシエーター,100,,,92,A,stable,stable,ソンブラ対ドゥームフィスト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Hazard,ハザード,タンク,ストールワート,100,,,88,A,stable,stable,ソンブラ対ハザード: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Wrecking Ball,レッキング・ボール,タンク,イニシエーター,100,,,93,A,stable,stable,ソンブラ対レッキング・ボール: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Zarya,ザリア,タンク,ブルーザー,100,,,87,A,stable,stable,ソンブラ対ザリア: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Junker Queen,ジャンカー・クイーン,タンク,ストールワート,100,,,94,A,stable,stable,ソンブラ対ジャンカー・クイーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Domina,ドミナ,タンク,ストールワート,100,,,87,A,stable,stable,ソンブラ対ドミナ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Mauga,マウガ,タンク,ブルーザー,100,,,87,A,stable,stable,ソンブラ対マウガ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Ramattra,ラマットラ,タンク,ストールワート,100,,,89,A,stable,stable,ソンブラ対ラマットラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Roadhog,ロードホッグ,タンク,ブルーザー,100,,,90,A,stable,stable,ソンブラ対ロードホッグ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Orisa,オリーサ,タンク,ブルーザー,100,,,88,A,stable,stable,ソンブラ対オリーサ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Sigma,シグマ,タンク,ストールワート,100,,,87,A,stable,stable,ソンブラ対シグマ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Reinhardt,ラインハルト,タンク,ストールワート,100,,,90,A,stable,stable,ソンブラ対ラインハルト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Ashe,アッシュ,ダメージ,シャープシューター,100,,,88,A,stable,stable,ソンブラ対アッシュ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Widowmaker,ウィドウメイカー,ダメージ,シャープシューター,100,,,92,A,stable,stable,ソンブラ対ウィドウメイカー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Emre,エムレ,ダメージ,スペシャリスト,100,,,87,A,stable,stable,ソンブラ対エムレ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Cassidy,キャスディ,ダメージ,シャープシューター,100,,,89,A,stable,stable,ソンブラ対キャスディ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Sojourn,ソジョーン,ダメージ,シャープシューター,100,,,89,A,stable,stable,ソンブラ対ソジョーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,100,,,91,A,stable,stable,ソンブラ対ソルジャー76: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Hanzo,ハンゾー,ダメージ,シャープシューター,100,,,88,A,stable,stable,ソンブラ対ハンゾー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Freja,フレイヤ,ダメージ,リコン,100,,,88,A,stable,stable,ソンブラ対フレイヤ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Anran,アンラン,ダメージ,フランカー,100,,,88,A,stable,stable,ソンブラ対アンラン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Genji,ゲンジ,ダメージ,フランカー,100,,,87,A,stable,stable,ソンブラ対ゲンジ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Shion,シオン,ダメージ,フランカー,100,,,87,A,stable,stable,ソンブラ対シオン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Sombra,ソンブラ,ダメージ,リコン,100,,,88,A,stable,stable,ソンブラ対ソンブラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Tracer,トレーサー,ダメージ,フランカー,100,,,89,A,stable,stable,ソンブラ対トレーサー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Venture,ベンチャー,ダメージ,フランカー,100,,,89,A,stable,stable,ソンブラ対ベンチャー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Reaper,リーパー,ダメージ,フランカー,100,,,88,A,stable,stable,ソンブラ対リーパー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Vendetta,ヴェンデッタ,ダメージ,フランカー,100,,,90,A,stable,stable,ソンブラ対ヴェンデッタ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Echo,エコー,ダメージ,リコン,100,,,87,A,stable,stable,ソンブラ対エコー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Pharah,ファラ,ダメージ,リコン,100,,,87,A,stable,stable,ソンブラ対ファラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Symmetra,シンメトラ,ダメージ,スペシャリスト,100,,,89,A,stable,stable,ソンブラ対シンメトラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Junkrat,ジャンクラット,ダメージ,スペシャリスト,100,,,91,A,stable,stable,ソンブラ対ジャンクラット: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Torbjörn,トールビョーン,ダメージ,スペシャリスト,100,,,91,A,stable,stable,ソンブラ対トールビョーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Bastion,バスティオン,ダメージ,スペシャリスト,100,,,90,A,stable,stable,ソンブラ対バスティオン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Mei,メイ,ダメージ,スペシャリスト,100,,,86,A,stable,stable,ソンブラ対メイ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Illari,イラリー,サポート,サバイバー,100,,,88,A,stable,stable,ソンブラ対イラリー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Jetpack Cat,ジェットパック・キャット,サポート,タクティシャン,100,,,96,A,stable,stable,ソンブラ対ジェットパック・キャット: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Juno,ジュノ,サポート,サバイバー,100,,,87,A,stable,stable,ソンブラ対ジュノ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Baptiste,バティスト,サポート,タクティシャン,100,,,89,A,stable,stable,ソンブラ対バティスト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Mercy,マーシー,サポート,メディック,100,,,88,A,stable,stable,ソンブラ対マーシー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Lifeweaver,ライフウィーバー,サポート,メディック,100,,,92,A,stable,stable,ソンブラ対ライフウィーバー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Kiriko,キリコ,サポート,メディック,100,,,87,A,stable,stable,ソンブラ対キリコ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Brigitte,ブリギッテ,サポート,サバイバー,100,,,89,A,stable,stable,ソンブラ対ブリギッテ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Moira,モイラ,サポート,メディック,100,,,87,A,stable,stable,ソンブラ対モイラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Lúcio,ルシオ,サポート,タクティシャン,100,,,87,A,stable,stable,ソンブラ対ルシオ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Ana,アナ,サポート,タクティシャン,92,,first_check,86,A,stable,stable,ソンブラ対アナ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Wuyang,ウーヤン,サポート,サバイバー,100,,,88,A,stable,stable,ソンブラ対ウーヤン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Zenyatta,ゼニヤッタ,サポート,タクティシャン,100,,,89,A,stable,stable,ソンブラ対ゼニヤッタ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Sombra,ソンブラ,Mizuki,ミズキ,サポート,サバイバー,100,,,87,A,stable,stable,ソンブラ対ミズキ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Tracer,トレーサー,D.Va,D.Va,タンク,イニシエーター,100,,,94,B,needs_depth,stable,トレーサー対D.Va: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Tracer,トレーサー,Winston,ウィンストン,タンク,イニシエーター,100,,,96,B,needs_depth,stable,トレーサー対ウィンストン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Tracer,トレーサー,Doomfist,ドゥームフィスト,タンク,イニシエーター,100,,,98,B,needs_depth,stable,トレーサー対ドゥームフィスト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Tracer,トレーサー,Hazard,ハザード,タンク,ストールワート,100,,,94,B,needs_depth,stable,トレーサー対ハザード: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Tracer,トレーサー,Wrecking Ball,レッキング・ボール,タンク,イニシエーター,100,,,99,B,needs_depth,stable,トレーサー対レッキング・ボール: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Tracer,トレーサー,Zarya,ザリア,タンク,ブルーザー,100,,,93,B,needs_depth,stable,トレーサー対ザリア: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Tracer,トレーサー,Junker Queen,ジャンカー・クイーン,タンク,ストールワート,100,,,100,B,needs_depth,stable,トレーサー対ジャンカー・クイーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Tracer,トレーサー,Domina,ドミナ,タンク,ストールワート,100,,,93,B,needs_depth,stable,トレーサー対ドミナ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Tracer,トレーサー,Mauga,マウガ,タンク,ブルーザー,100,,,93,B,needs_depth,stable,トレーサー対マウガ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Tracer,トレーサー,Ramattra,ラマットラ,タンク,ストールワート,100,,,95,B,needs_depth,stable,トレーサー対ラマットラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Tracer,トレーサー,Roadhog,ロードホッグ,タンク,ブルーザー,100,,,96,B,needs_depth,stable,トレーサー対ロードホッグ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Tracer,トレーサー,Orisa,オリーサ,タンク,ブルーザー,100,,,94,B,needs_depth,stable,トレーサー対オリーサ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Tracer,トレーサー,Sigma,シグマ,タンク,ストールワート,100,,,93,B,needs_depth,stable,トレーサー対シグマ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Tracer,トレーサー,Reinhardt,ラインハルト,タンク,ストールワート,100,,,96,B,needs_depth,stable,トレーサー対ラインハルト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
