target_id,target_ja,enemy_id,enemy_ja,wait_category,check_skills,punish_window,target_action,reset_action
Bastion,バスティオン,Cassidy,キャスディ,移動・離脱の使用確認,コンバット・ロール,コンバット・ロールで移動先が決まった瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Sojourn,ソジョーン,移動・離脱の使用確認,パワー・スライド,パワー・スライドで移動先が決まった瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Soldier: 76,ソルジャー76,防御・救助の使用確認,バイオティック・フィールド,バイオティック・フィールドを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Hanzo,ハンゾー,移動・離脱の使用確認,体術 / 壁登り,体術 / 壁登りで移動先が決まった瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Freja,フレイヤ,移動・離脱の使用確認,クイック・ダッシュ / アップドラフト,クイック・ダッシュ / アップドラフトで移動先が決まった瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Anran,アンラン,移動・離脱の使用確認,熠閃舞 / 朱魂返,熠閃舞 / 朱魂返で移動先が決まった瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Genji,ゲンジ,防御・救助の使用確認,木の葉返し,木の葉返しを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Shion,シオン,移動・離脱の使用確認,回避 / 凶走,回避 / 凶走で移動先が決まった瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Sombra,ソンブラ,防御・救助の使用確認,ハック / EMP,ハック / EMPを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Tracer,トレーサー,防御・救助の使用確認,リコール,リコールを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Venture,ベンチャー,防御・救助の使用確認,バロー,バローを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Reaper,リーパー,防御・救助の使用確認,レイス・フォーム,レイス・フォームを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Vendetta,ヴェンデッタ,防御・救助の使用確認,ウォーディング・スタンス,ウォーディング・スタンスを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Echo,エコー,移動・離脱の使用確認,フライト,フライトで移動先が決まった瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Pharah,ファラ,移動・離脱の使用確認,ジャンプ・ジェット / ジェット・ダッシュ,ジャンプ・ジェット / ジェット・ダッシュで移動先が決まった瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Symmetra,シンメトラ,防御・救助の使用確認,フォトン・バリア,フォトン・バリアを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Junkrat,ジャンクラット,移動・離脱の使用確認,コンカッション・マイン,コンカッション・マインで移動先が決まった瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Torbjörn,トールビョーン,防御・救助の使用確認,オーバーロード,オーバーロードを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Bastion,バスティオン,接近・仕掛けの後隙確認,強襲モード / A-36タクティカル・グレネード,強襲モード / A-36タクティカル・グレネードで前に出た直後、または戻り道が限定された瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Mei,メイ,防御・救助の使用確認,クリオフリーズ / アイス・ウォール,クリオフリーズ / アイス・ウォールを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Illari,イラリー,防御・救助の使用確認,ヒーリング・パイロン,ヒーリング・パイロンを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Jetpack Cat,ジェットパック・キャット,防御・救助の使用確認,ゴロゴロ,ゴロゴロを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Juno,ジュノ,防御・救助の使用確認,ハイパーリング / オービタル・レイ,ハイパーリング / オービタル・レイを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Baptiste,バティスト,防御・救助の使用確認,イモータリティ・フィールド / リジェネ・バースト,イモータリティ・フィールド / リジェネ・バーストを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Mercy,マーシー,防御・救助の使用確認,蘇生 / ガーディアン・エンジェル,蘇生 / ガーディアン・エンジェルを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Lifeweaver,ライフウィーバー,防御・救助の使用確認,ライフグリップ / ペタル・プラットフォーム / 命の樹,ライフグリップ / ペタル・プラットフォーム / 命の樹を使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Kiriko,キリコ,防御・救助の使用確認,鈴のご加護 / 神出鬼没,鈴のご加護 / 神出鬼没を使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Brigitte,ブリギッテ,防御・救助の使用確認,バリア・シールド / ラリー / リペア・パック,バリア・シールド / ラリー / リペア・パックを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Moira,モイラ,防御・救助の使用確認,フェード,フェードを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Lúcio,ルシオ,防御・救助の使用確認,サウンド・バリア,サウンド・バリアを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Ana,アナ,防御・救助の使用確認,スリープ・ダーツ,スリープ・ダーツを使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Wuyang,ウーヤン,防御・救助の使用確認,養神泉 / 驚濤破,養神泉 / 驚濤破を使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Zenyatta,ゼニヤッタ,防御・救助の使用確認,心頭滅却,心頭滅却を使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Bastion,バスティオン,Mizuki,ミズキ,防御・救助の使用確認,霊域結界 / 快気の笠,霊域結界 / 快気の笠を使った直後、または効果範囲から離れた瞬間,強襲モードを防御・移動使用後に合わせる,モード終了後は遮蔽へ戻る
Mei,メイ,D.Va,D.Va,防御・救助の使用確認,ディフェンス・マトリックス,ディフェンス・マトリックスを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Winston,ウィンストン,防御・救助の使用確認,バリア・プロジェクター,バリア・プロジェクターを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Doomfist,ドゥームフィスト,防御・救助の使用確認,パワー・ブロック,パワー・ブロックを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Hazard,ハザード,防御・救助の使用確認,スパイク・ガード,スパイク・ガードを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Wrecking Ball,レッキング・ボール,防御・救助の使用確認,アダプティブ・シールド,アダプティブ・シールドを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Zarya,ザリア,防御・救助の使用確認,パーティクル・バリア / バリア・ショット,パーティクル・バリア / バリア・ショットを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Junker Queen,ジャンカー・クイーン,防御・救助の使用確認,コマンディング・シャウト,コマンディング・シャウトを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Domina,ドミナ,防御・救助の使用確認,バリア・アレイ,バリア・アレイを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Mauga,マウガ,防御・救助の使用確認,カーディアック・オーバードライブ,カーディアック・オーバードライブを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Ramattra,ラマットラ,防御・救助の使用確認,ヴォイド・バリア / ブロック,ヴォイド・バリア / ブロックを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Roadhog,ロードホッグ,防御・救助の使用確認,テイク・ア・ブリーザー,テイク・ア・ブリーザーを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Orisa,オリーサ,防御・救助の使用確認,フォーティファイ / ジャベリン・スピン,フォーティファイ / ジャベリン・スピンを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Sigma,シグマ,防御・救助の使用確認,エクスペリメンタル・バリア / キネティック・グラスプ,エクスペリメンタル・バリア / キネティック・グラスプを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Reinhardt,ラインハルト,防御・救助の使用確認,バリア・フィールド,バリア・フィールドを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Ashe,アッシュ,移動・離脱の使用確認,コーチ・ガン,コーチ・ガンで移動先が決まった瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Widowmaker,ウィドウメイカー,移動・離脱の使用確認,グラップリング・フック,グラップリング・フックで移動先が決まった瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Emre,エムレ,移動・離脱の使用確認,オルタード・バイタル,オルタード・バイタルで移動先が決まった瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Cassidy,キャスディ,移動・離脱の使用確認,コンバット・ロール,コンバット・ロールで移動先が決まった瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Sojourn,ソジョーン,移動・離脱の使用確認,パワー・スライド,パワー・スライドで移動先が決まった瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Soldier: 76,ソルジャー76,防御・救助の使用確認,バイオティック・フィールド,バイオティック・フィールドを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Hanzo,ハンゾー,移動・離脱の使用確認,体術 / 壁登り,体術 / 壁登りで移動先が決まった瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Freja,フレイヤ,移動・離脱の使用確認,クイック・ダッシュ / アップドラフト,クイック・ダッシュ / アップドラフトで移動先が決まった瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Anran,アンラン,移動・離脱の使用確認,熠閃舞 / 朱魂返,熠閃舞 / 朱魂返で移動先が決まった瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Genji,ゲンジ,防御・救助の使用確認,木の葉返し,木の葉返しを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Shion,シオン,移動・離脱の使用確認,回避 / 凶走,回避 / 凶走で移動先が決まった瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Sombra,ソンブラ,防御・救助の使用確認,ハック / EMP,ハック / EMPを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Tracer,トレーサー,防御・救助の使用確認,リコール,リコールを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Venture,ベンチャー,防御・救助の使用確認,バロー,バローを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Reaper,リーパー,防御・救助の使用確認,レイス・フォーム,レイス・フォームを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Vendetta,ヴェンデッタ,防御・救助の使用確認,ウォーディング・スタンス,ウォーディング・スタンスを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Echo,エコー,移動・離脱の使用確認,フライト,フライトで移動先が決まった瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Pharah,ファラ,移動・離脱の使用確認,ジャンプ・ジェット / ジェット・ダッシュ,ジャンプ・ジェット / ジェット・ダッシュで移動先が決まった瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Symmetra,シンメトラ,防御・救助の使用確認,フォトン・バリア,フォトン・バリアを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Junkrat,ジャンクラット,移動・離脱の使用確認,コンカッション・マイン,コンカッション・マインで移動先が決まった瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Torbjörn,トールビョーン,防御・救助の使用確認,オーバーロード,オーバーロードを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Bastion,バスティオン,接近・仕掛けの後隙確認,強襲モード / A-36タクティカル・グレネード,強襲モード / A-36タクティカル・グレネードで前に出た直後、または戻り道が限定された瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Mei,メイ,防御・救助の使用確認,クリオフリーズ / アイス・ウォール,クリオフリーズ / アイス・ウォールを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Illari,イラリー,防御・救助の使用確認,ヒーリング・パイロン,ヒーリング・パイロンを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Jetpack Cat,ジェットパック・キャット,防御・救助の使用確認,ゴロゴロ,ゴロゴロを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Juno,ジュノ,防御・救助の使用確認,ハイパーリング / オービタル・レイ,ハイパーリング / オービタル・レイを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Baptiste,バティスト,防御・救助の使用確認,イモータリティ・フィールド / リジェネ・バースト,イモータリティ・フィールド / リジェネ・バーストを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Mercy,マーシー,防御・救助の使用確認,蘇生 / ガーディアン・エンジェル,蘇生 / ガーディアン・エンジェルを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Lifeweaver,ライフウィーバー,防御・救助の使用確認,ライフグリップ / ペタル・プラットフォーム / 命の樹,ライフグリップ / ペタル・プラットフォーム / 命の樹を使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Kiriko,キリコ,防御・救助の使用確認,鈴のご加護 / 神出鬼没,鈴のご加護 / 神出鬼没を使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Brigitte,ブリギッテ,防御・救助の使用確認,バリア・シールド / ラリー / リペア・パック,バリア・シールド / ラリー / リペア・パックを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Moira,モイラ,防御・救助の使用確認,フェード,フェードを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Lúcio,ルシオ,防御・救助の使用確認,サウンド・バリア,サウンド・バリアを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Ana,アナ,防御・救助の使用確認,スリープ・ダーツ,スリープ・ダーツを使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Wuyang,ウーヤン,防御・救助の使用確認,養神泉 / 驚濤破,養神泉 / 驚濤破を使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Zenyatta,ゼニヤッタ,防御・救助の使用確認,心頭滅却,心頭滅却を使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Mei,メイ,Mizuki,ミズキ,防御・救助の使用確認,霊域結界 / 快気の笠,霊域結界 / 快気の笠を使った直後、または効果範囲から離れた瞬間,アイス・ウォールで孤立させて削る,クリオフリーズ後に味方側へ戻る
Sombra,ソンブラ,D.Va,D.Va,防御・救助の使用確認,ディフェンス・マトリックス,ディフェンス・マトリックスを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Winston,ウィンストン,防御・救助の使用確認,バリア・プロジェクター,バリア・プロジェクターを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Doomfist,ドゥームフィスト,防御・救助の使用確認,パワー・ブロック,パワー・ブロックを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Hazard,ハザード,防御・救助の使用確認,スパイク・ガード,スパイク・ガードを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Wrecking Ball,レッキング・ボール,防御・救助の使用確認,アダプティブ・シールド,アダプティブ・シールドを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Zarya,ザリア,防御・救助の使用確認,パーティクル・バリア / バリア・ショット,パーティクル・バリア / バリア・ショットを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Junker Queen,ジャンカー・クイーン,防御・救助の使用確認,コマンディング・シャウト,コマンディング・シャウトを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Domina,ドミナ,防御・救助の使用確認,バリア・アレイ,バリア・アレイを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Mauga,マウガ,防御・救助の使用確認,カーディアック・オーバードライブ,カーディアック・オーバードライブを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Ramattra,ラマットラ,防御・救助の使用確認,ヴォイド・バリア / ブロック,ヴォイド・バリア / ブロックを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Roadhog,ロードホッグ,防御・救助の使用確認,テイク・ア・ブリーザー,テイク・ア・ブリーザーを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Orisa,オリーサ,防御・救助の使用確認,フォーティファイ / ジャベリン・スピン,フォーティファイ / ジャベリン・スピンを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Sigma,シグマ,防御・救助の使用確認,エクスペリメンタル・バリア / キネティック・グラスプ,エクスペリメンタル・バリア / キネティック・グラスプを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Reinhardt,ラインハルト,防御・救助の使用確認,バリア・フィールド,バリア・フィールドを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Ashe,アッシュ,移動・離脱の使用確認,コーチ・ガン,コーチ・ガンで移動先が決まった瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Widowmaker,ウィドウメイカー,移動・離脱の使用確認,グラップリング・フック,グラップリング・フックで移動先が決まった瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Emre,エムレ,移動・離脱の使用確認,オルタード・バイタル,オルタード・バイタルで移動先が決まった瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Cassidy,キャスディ,移動・離脱の使用確認,コンバット・ロール,コンバット・ロールで移動先が決まった瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Sojourn,ソジョーン,移動・離脱の使用確認,パワー・スライド,パワー・スライドで移動先が決まった瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Soldier: 76,ソルジャー76,防御・救助の使用確認,バイオティック・フィールド,バイオティック・フィールドを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Hanzo,ハンゾー,移動・離脱の使用確認,体術 / 壁登り,体術 / 壁登りで移動先が決まった瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Freja,フレイヤ,移動・離脱の使用確認,クイック・ダッシュ / アップドラフト,クイック・ダッシュ / アップドラフトで移動先が決まった瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Anran,アンラン,移動・離脱の使用確認,熠閃舞 / 朱魂返,熠閃舞 / 朱魂返で移動先が決まった瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Genji,ゲンジ,防御・救助の使用確認,木の葉返し,木の葉返しを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Shion,シオン,移動・離脱の使用確認,回避 / 凶走,回避 / 凶走で移動先が決まった瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Sombra,ソンブラ,防御・救助の使用確認,ハック / EMP,ハック / EMPを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Tracer,トレーサー,防御・救助の使用確認,リコール,リコールを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Venture,ベンチャー,防御・救助の使用確認,バロー,バローを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Reaper,リーパー,防御・救助の使用確認,レイス・フォーム,レイス・フォームを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Vendetta,ヴェンデッタ,防御・救助の使用確認,ウォーディング・スタンス,ウォーディング・スタンスを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Echo,エコー,移動・離脱の使用確認,フライト,フライトで移動先が決まった瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Pharah,ファラ,移動・離脱の使用確認,ジャンプ・ジェット / ジェット・ダッシュ,ジャンプ・ジェット / ジェット・ダッシュで移動先が決まった瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Symmetra,シンメトラ,防御・救助の使用確認,フォトン・バリア,フォトン・バリアを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Junkrat,ジャンクラット,移動・離脱の使用確認,コンカッション・マイン,コンカッション・マインで移動先が決まった瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Torbjörn,トールビョーン,防御・救助の使用確認,オーバーロード,オーバーロードを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Bastion,バスティオン,接近・仕掛けの後隙確認,強襲モード / A-36タクティカル・グレネード,強襲モード / A-36タクティカル・グレネードで前に出た直後、または戻り道が限定された瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Mei,メイ,防御・救助の使用確認,クリオフリーズ / アイス・ウォール,クリオフリーズ / アイス・ウォールを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,ソンブラ,Illari,イラリー,防御・救助の使用確認,ヒーリング・パイロン,ヒーリング・パイロンを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
